freq,unit,agriprod,geo,TIME_PERIOD,OBS_VALUE
Annual,Euro per hectare,Permanent grassland,Prov. Namur,2015,188.0
Annual,Euro per hectare,Permanent grassland,Prov. Namur,2016,194.0
Annual,Euro per hectare,Permanent grassland,Prov. Namur,2017,193.0
Annual,Euro per hectare,Permanent grassland,Prov. Namur,2018,195.0
Annual,Euro per hectare,Permanent grassland,Prov. Namur,2019,187.0
Annual,Euro per hectare,Permanent grassland,Prov. Namur,2020,186.0
Annual,Euro per hectare,Permanent grassland,Severna i Yugoiztochna Bulgaria,2011,77.0
Annual,Euro per hectare,Permanent grassland,Severna i Yugoiztochna Bulgaria,2012,112.0
Annual,Euro per hectare,Permanent grassland,Severna i Yugoiztochna Bulgaria,2013,102.0
Annual,Euro per hectare,Permanent grassland,Severna i Yugoiztochna Bulgaria,2014,102.0
Annual,Euro per hectare,Permanent grassland,Severna i Yugoiztochna Bulgaria,2015,102.0
Annual,Euro per hectare,Permanent grassland,Severna i Yugoiztochna Bulgaria,2016,77.0
Annual,Euro per hectare,Permanent grassland,Severna i Yugoiztochna Bulgaria,2017,82.0
Annual,Euro per hectare,Permanent grassland,Severna i Yugoiztochna Bulgaria,2018,92.0
Annual,Euro per hectare,Permanent grassland,Severna i Yugoiztochna Bulgaria,2019,122.0
Annual,Euro per hectare,Permanent grassland,Severna i Yugoiztochna Bulgaria,2020,111.0
Annual,Euro per hectare,Permanent grassland,Severozapaden,2011,56.0
Annual,Euro per hectare,Permanent grassland,Severozapaden,2012,87.0
Annual,Euro per hectare,Permanent grassland,Severozapaden,2013,112.0
Annual,Euro per hectare,Permanent grassland,Severozapaden,2014,87.0
Annual,Euro per hectare,Permanent grassland,Severozapaden,2015,102.0
Annual,Euro per hectare,Permanent grassland,Severozapaden,2016,112.0
Annual,Euro per hectare,Permanent grassland,Severozapaden,2017,77.0
Annual,Euro per hectare,Permanent grassland,Severozapaden,2018,77.0
Annual,Euro per hectare,Permanent grassland,Severozapaden,2019,190.0
Annual,Euro per hectare,Permanent grassland,Severozapaden,2020,206.0
Annual,Euro per hectare,Permanent grassland,Severen tsentralen,2011,97.0
Annual,Euro per hectare,Permanent grassland,Severen tsentralen,2012,118.0
Annual,Euro per hectare,Permanent grassland,Severen tsentralen,2013,148.0
Annual,Euro per hectare,Permanent grassland,Severen tsentralen,2014,148.0
Annual,Euro per hectare,Permanent grassland,Severen tsentralen,2015,112.0
Annual,Euro per hectare,Permanent grassland,Severen tsentralen,2016,61.0
Annual,Euro per hectare,Permanent grassland,Severen tsentralen,2017,61.0
Annual,Euro per hectare,Permanent grassland,Severen tsentralen,2018,102.0
Annual,Euro per hectare,Permanent grassland,Severen tsentralen,2019,127.0
Annual,Euro per hectare,Permanent grassland,Severen tsentralen,2020,81.0
Annual,Euro per hectare,Permanent grassland,Severoiztochen,2011,92.0
Annual,Euro per hectare,Permanent grassland,Severoiztochen,2012,118.0
Annual,Euro per hectare,Permanent grassland,Severoiztochen,2013,128.0
Annual,Euro per hectare,Permanent grassland,Severoiztochen,2014,138.0
Annual,Euro per hectare,Permanent grassland,Severoiztochen,2015,189.0
Annual,Euro per hectare,Permanent grassland,Severoiztochen,2016,56.0
Annual,Euro per hectare,Permanent grassland,Severoiztochen,2017,128.0
Annual,Euro per hectare,Permanent grassland,Severoiztochen,2018,174.0
Annual,Euro per hectare,Permanent grassland,Severoiztochen,2019,60.0
Annual,Euro per hectare,Permanent grassland,Severoiztochen,2020,51.0
Annual,Euro per hectare,Permanent grassland,Yugoiztochen,2011,82.0
Annual,Euro per hectare,Permanent grassland,Yugoiztochen,2012,123.0
Annual,Euro per hectare,Permanent grassland,Yugoiztochen,2013,56.0
Annual,Euro per hectare,Permanent grassland,Yugoiztochen,2014,61.0
Annual,Euro per hectare,Permanent grassland,Yugoiztochen,2015,72.0
Annual,Euro per hectare,Permanent grassland,Yugoiztochen,2016,82.0
Annual,Euro per hectare,Permanent grassland,Yugoiztochen,2017,61.0
Annual,Euro per hectare,Permanent grassland,Yugoiztochen,2018,66.0
Annual,Euro per hectare,Permanent grassland,Yugoiztochen,2019,104.0
Annual,Euro per hectare,Permanent grassland,Yugoiztochen,2020,88.0
Annual,Euro per hectare,Permanent grassland,Yugozapadna i Yuzhna tsentralna Bulgaria,2011,56.0
Annual,Euro per hectare,Permanent grassland,Yugozapadna i Yuzhna tsentralna Bulgaria,2012,66.0
Annual,Euro per hectare,Permanent grassland,Yugozapadna i Yuzhna tsentralna Bulgaria,2013,56.0
Annual,Euro per hectare,Permanent grassland,Yugozapadna i Yuzhna tsentralna Bulgaria,2014,72.0
Annual,Euro per hectare,Permanent grassland,Yugozapadna i Yuzhna tsentralna Bulgaria,2015,72.0
Annual,Euro per hectare,Permanent grassland,Yugozapadna i Yuzhna tsentralna Bulgaria,2016,66.0
Annual,Euro per hectare,Permanent grassland,Yugozapadna i Yuzhna tsentralna Bulgaria,2017,66.0
Annual,Euro per hectare,Permanent grassland,Yugozapadna i Yuzhna tsentralna Bulgaria,2018,66.0
Annual,Euro per hectare,Permanent grassland,Yugozapadna i Yuzhna tsentralna Bulgaria,2019,94.0
Annual,Euro per hectare,Permanent grassland,Yugozapadna i Yuzhna tsentralna Bulgaria,2020,100.0
Annual,Euro per hectare,Permanent grassland,Yugozapaden,2011,61.0
Annual,Euro per hectare,Permanent grassland,Yugozapaden,2012,77.0
Annual,Euro per hectare,Permanent grassland,Yugozapaden,2013,56.0
Annual,Euro per hectare,Permanent grassland,Yugozapaden,2014,72.0
Annual,Euro per hectare,Permanent grassland,Yugozapaden,2015,77.0
Annual,Euro per hectare,Permanent grassland,Yugozapaden,2016,77.0
Annual,Euro per hectare,Permanent grassland,Yugozapaden,2017,72.0
Annual,Euro per hectare,Permanent grassland,Yugozapaden,2018,87.0
Annual,Euro per hectare,Permanent grassland,Yugozapaden,2019,82.0
Annual,Euro per hectare,Permanent grassland,Yugozapaden,2020,77.0
Annual,Euro per hectare,Permanent grassland,Yuzhen tsentralen,2011,31.0
Annual,Euro per hectare,Permanent grassland,Yuzhen tsentralen,2012,46.0
Annual,Euro per hectare,Permanent grassland,Yuzhen tsentralen,2013,56.0
Annual,Euro per hectare,Permanent grassland,Yuzhen tsentralen,2014,77.0
Annual,Euro per hectare,Permanent grassland,Yuzhen tsentralen,2015,72.0
Annual,Euro per hectare,Permanent grassland,Yuzhen tsentralen,2016,56.0
Annual,Euro per hectare,Permanent grassland,Yuzhen tsentralen,2017,66.0
Annual,Euro per hectare,Permanent grassland,Yuzhen tsentralen,2018,51.0
Annual,Euro per hectare,Permanent grassland,Yuzhen tsentralen,2019,101.0
Annual,Euro per hectare,Permanent grassland,Yuzhen tsentralen,2020,119.0
Annual,Euro per hectare,Permanent grassland,Eesti,2013,30.0
Annual,Euro per hectare,Permanent grassland,Eesti,2014,38.0
Annual,Euro per hectare,Permanent grassland,Eesti,2015,38.0
Annual,Euro per hectare,Permanent grassland,Eesti,2016,40.0
Annual,Euro per hectare,Permanent grassland,Eesti,2017,47.0
Annual,Euro per hectare,Permanent grassland,Eesti,2018,50.0
Annual,Euro per hectare,Permanent grassland,Noroeste,2016,187.0
Annual,Euro per hectare,Permanent grassland,Noroeste,2017,179.0
Annual,Euro per hectare,Permanent grassland,Noroeste,2018,175.0
Annual,Euro per hectare,Permanent grassland,Noroeste,2019,179.0
Annual,Euro per hectare,Permanent grassland,Noroeste,2020,198.0
Annual,Euro per hectare,Permanent grassland,Galicia,2016,136.0
Annual,Euro per hectare,Permanent grassland,Galicia,2017,123.0
Annual,Euro per hectare,Permanent grassland,Galicia,2018,123.0
Annual,Euro per hectare,Permanent grassland,Galicia,2019,125.0
Annual,Euro per hectare,Permanent grassland,Galicia,2020,146.0
Annual,Euro per hectare,Permanent grassland,Principado de Asturias,2016,178.0
Annual,Euro per hectare,Permanent grassland,Principado de Asturias,2017,178.0
Annual,Euro per hectare,Permanent grassland,Principado de Asturias,2018,164.0
Annual,Euro per hectare,Permanent grassland,Principado de Asturias,2019,170.0
Annual,Euro per hectare,Permanent grassland,Principado de Asturias,2020,170.0
Annual,Euro per hectare,Permanent grassland,Cantabria,2016,224.0
Annual,Euro per hectare,Permanent grassland,Cantabria,2017,208.0
Annual,Euro per hectare,Permanent grassland,Cantabria,2018,218.0
Annual,Euro per hectare,Permanent grassland,Cantabria,2019,218.0
Annual,Euro per hectare,Permanent grassland,Cantabria,2020,264.0
Annual,Euro per hectare,Permanent grassland,Noreste,2016,47.0
Annual,Euro per hectare,Permanent grassland,Noreste,2017,49.0
Annual,Euro per hectare,Permanent grassland,Noreste,2018,46.0
Annual,Euro per hectare,Permanent grassland,Noreste,2019,51.0
Annual,Euro per hectare,Permanent grassland,Noreste,2020,53.0
Annual,Euro per hectare,Permanent grassland,País Vasco,2016,174.0
Annual,Euro per hectare,Permanent grassland,País Vasco,2017,160.0
Annual,Euro per hectare,Permanent grassland,País Vasco,2018,152.0
Annual,Euro per hectare,Permanent grassland,País Vasco,2019,158.0
Annual,Euro per hectare,Permanent grassland,País Vasco,2020,138.0
Annual,Euro per hectare,Permanent grassland,Comunidad Foral de Navarra,2016,186.0
Annual,Euro per hectare,Permanent grassland,Comunidad Foral de Navarra,2017,186.0
Annual,Euro per hectare,Permanent grassland,Comunidad Foral de Navarra,2018,187.0
Annual,Euro per hectare,Permanent grassland,Comunidad Foral de Navarra,2019,194.0
Annual,Euro per hectare,Permanent grassland,Comunidad Foral de Navarra,2020,200.0
Annual,Euro per hectare,Permanent grassland,Aragón,2016,21.0
Annual,Euro per hectare,Permanent grassland,Aragón,2017,25.0
Annual,Euro per hectare,Permanent grassland,Aragón,2018,23.0
Annual,Euro per hectare,Permanent grassland,Aragón,2019,28.0
Annual,Euro per hectare,Permanent grassland,Aragón,2020,31.0
Annual,Euro per hectare,Permanent grassland,Comunidad de Madrid,2016,61.0
Annual,Euro per hectare,Permanent grassland,Comunidad de Madrid,2017,68.0
Annual,Euro per hectare,Permanent grassland,Comunidad de Madrid,2018,66.0
Annual,Euro per hectare,Permanent grassland,Comunidad de Madrid,2019,69.0
Annual,Euro per hectare,Permanent grassland,Comunidad de Madrid,2020,86.0
Annual,Euro per hectare,Permanent grassland,Centro (ES),2016,52.0
Annual,Euro per hectare,Permanent grassland,Centro (ES),2017,54.0
Annual,Euro per hectare,Permanent grassland,Centro (ES),2018,60.0
Annual,Euro per hectare,Permanent grassland,Centro (ES),2019,56.0
Annual,Euro per hectare,Permanent grassland,Centro (ES),2020,55.0
Annual,Euro per hectare,Permanent grassland,Castilla y León,2016,60.0
Annual,Euro per hectare,Permanent grassland,Castilla y León,2017,63.0
Annual,Euro per hectare,Permanent grassland,Castilla y León,2018,70.0
Annual,Euro per hectare,Permanent grassland,Castilla y León,2019,65.0
Annual,Euro per hectare,Permanent grassland,Castilla y León,2020,63.0
Annual,Euro per hectare,Permanent grassland,Castilla-La Mancha,2016,20.0
Annual,Euro per hectare,Permanent grassland,Castilla-La Mancha,2017,20.0
Annual,Euro per hectare,Permanent grassland,Castilla-La Mancha,2018,21.0
Annual,Euro per hectare,Permanent grassland,Castilla-La Mancha,2019,21.0
Annual,Euro per hectare,Permanent grassland,Castilla-La Mancha,2020,20.0
Annual,Euro per hectare,Permanent grassland,Extremadura,2016,46.0
Annual,Euro per hectare,Permanent grassland,Extremadura,2017,47.0
Annual,Euro per hectare,Permanent grassland,Extremadura,2018,48.0
Annual,Euro per hectare,Permanent grassland,Extremadura,2019,48.0
Annual,Euro per hectare,Permanent grassland,Extremadura,2020,49.0
Annual,Euro per hectare,Permanent grassland,Este,2016,64.0
Annual,Euro per hectare,Permanent grassland,Este,2017,64.0
Annual,Euro per hectare,Permanent grassland,Este,2018,66.0
Annual,Euro per hectare,Permanent grassland,Este,2019,69.0
Annual,Euro per hectare,Permanent grassland,Este,2020,61.0
Annual,Euro per hectare,Permanent grassland,Cataluña,2016,70.0
Annual,Euro per hectare,Permanent grassland,Cataluña,2017,70.0
Annual,Euro per hectare,Permanent grassland,Cataluña,2018,72.0
Annual,Euro per hectare,Permanent grassland,Cataluña,2019,75.0
Annual,Euro per hectare,Permanent grassland,Cataluña,2020,66.0
Annual,Euro per hectare,Permanent grassland,Comunitat Valenciana,2016,27.0
Annual,Euro per hectare,Permanent grassland,Comunitat Valenciana,2017,29.0
Annual,Euro per hectare,Permanent grassland,Comunitat Valenciana,2018,30.0
Annual,Euro per hectare,Permanent grassland,Comunitat Valenciana,2019,30.0
Annual,Euro per hectare,Permanent grassland,Comunitat Valenciana,2020,27.0
Annual,Euro per hectare,Permanent grassland,Sur,2016,60.0
Annual,Euro per hectare,Permanent grassland,Sur,2017,58.0
Annual,Euro per hectare,Permanent grassland,Sur,2018,60.0
Annual,Euro per hectare,Permanent grassland,Sur,2019,60.0
Annual,Euro per hectare,Permanent grassland,Sur,2020,59.0
Annual,Euro per hectare,Permanent grassland,Andalucía,2016,60.0
Annual,Euro per hectare,Permanent grassland,Andalucía,2017,58.0
Annual,Euro per hectare,Permanent grassland,Andalucía,2018,60.0
Annual,Euro per hectare,Permanent grassland,Andalucía,2019,60.0
Annual,Euro per hectare,Permanent grassland,Andalucía,2020,59.0
Annual,Euro per hectare,Permanent grassland,Canarias,2016,274.0
Annual,Euro per hectare,Permanent grassland,Canarias,2017,277.0
Annual,Euro per hectare,Permanent grassland,Canarias,2018,277.0
Annual,Euro per hectare,Permanent grassland,Canarias,2019,277.0
Annual,Euro per hectare,Permanent grassland,Canarias,2020,277.0
Annual,Euro per hectare,Permanent grassland,Hrvatska,2013,50.0
Annual,Euro per hectare,Permanent grassland,Hrvatska,2014,51.0
Annual,Euro per hectare,Permanent grassland,Hrvatska,2015,51.0
Annual,Euro per hectare,Permanent grassland,Hrvatska,2016,55.0
Annual,Euro per hectare,Permanent grassland,Hrvatska,2017,52.0
Annual,Euro per hectare,Permanent grassland,Hrvatska,2018,53.0
Annual,Euro per hectare,Permanent grassland,Hrvatska,2019,52.0
Annual,Euro per hectare,Permanent grassland,Hrvatska,2020,58.0
Annual,Euro per hectare,Permanent grassland,Panonska Hrvatska,2020,53.0
Annual,Euro per hectare,Permanent grassland,Jadranska Hrvatska,2013,45.0
Annual,Euro per hectare,Permanent grassland,Jadranska Hrvatska,2014,49.0
Annual,Euro per hectare,Permanent grassland,Jadranska Hrvatska,2015,47.0
Annual,Euro per hectare,Permanent grassland,Jadranska Hrvatska,2016,50.0
Annual,Euro per hectare,Permanent grassland,Jadranska Hrvatska,2017,57.0
Annual,Euro per hectare,Permanent grassland,Jadranska Hrvatska,2018,58.0
Annual,Euro per hectare,Permanent grassland,Jadranska Hrvatska,2019,58.0
Annual,Euro per hectare,Permanent grassland,Jadranska Hrvatska,2020,53.0
Annual,Euro per hectare,Permanent grassland,Kontinentalna Hrvatska (NUTS 2016),2013,51.0
Annual,Euro per hectare,Permanent grassland,Kontinentalna Hrvatska (NUTS 2016),2014,51.0
Annual,Euro per hectare,Permanent grassland,Kontinentalna Hrvatska (NUTS 2016),2015,52.0
Annual,Euro per hectare,Permanent grassland,Kontinentalna Hrvatska (NUTS 2016),2016,55.0
Annual,Euro per hectare,Permanent grassland,Kontinentalna Hrvatska (NUTS 2016),2017,51.0
Annual,Euro per hectare,Permanent grassland,Kontinentalna Hrvatska (NUTS 2016),2018,52.0
Annual,Euro per hectare,Permanent grassland,Kontinentalna Hrvatska (NUTS 2016),2019,51.0
Annual,Euro per hectare,Permanent grassland,Grad Zagreb,2020,96.0
Annual,Euro per hectare,Permanent grassland,Sjeverna Hrvatska,2020,72.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország,2011,68.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország,2012,70.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország,2013,73.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország,2014,83.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország,2015,81.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország,2016,75.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország,2017,78.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország,2018,81.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország,2019,83.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország,2020,82.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország (NUTS 2013),2011,68.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország (NUTS 2013),2012,70.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország (NUTS 2013),2013,73.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország (NUTS 2013),2014,83.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország (NUTS 2013),2015,81.0
Annual,Euro per hectare,Permanent grassland,Közép-Magyarország (NUTS 2013),2016,75.0
Annual,Euro per hectare,Permanent grassland,Pest,2017,78.0
Annual,Euro per hectare,Permanent grassland,Pest,2018,81.0
Annual,Euro per hectare,Permanent grassland,Pest,2019,82.0
Annual,Euro per hectare,Permanent grassland,Pest,2020,82.0
Annual,Euro per hectare,Permanent grassland,Dunántúl,2011,62.0
Annual,Euro per hectare,Permanent grassland,Dunántúl,2012,73.0
Annual,Euro per hectare,Permanent grassland,Dunántúl,2013,79.0
Annual,Euro per hectare,Permanent grassland,Dunántúl,2014,81.0
Annual,Euro per hectare,Permanent grassland,Dunántúl,2015,86.0
Annual,Euro per hectare,Permanent grassland,Dunántúl,2016,92.0
Annual,Euro per hectare,Permanent grassland,Dunántúl,2017,95.0
Annual,Euro per hectare,Permanent grassland,Dunántúl,2018,99.0
Annual,Euro per hectare,Permanent grassland,Dunántúl,2019,107.0
Annual,Euro per hectare,Permanent grassland,Dunántúl,2020,108.0
Annual,Euro per hectare,Permanent grassland,Közép-Dunántúl,2011,52.0
Annual,Euro per hectare,Permanent grassland,Közép-Dunántúl,2012,57.0
Annual,Euro per hectare,Permanent grassland,Közép-Dunántúl,2013,65.0
Annual,Euro per hectare,Permanent grassland,Közép-Dunántúl,2014,67.0
Annual,Euro per hectare,Permanent grassland,Közép-Dunántúl,2015,71.0
Annual,Euro per hectare,Permanent grassland,Közép-Dunántúl,2016,75.0
Annual,Euro per hectare,Permanent grassland,Közép-Dunántúl,2017,77.0
Annual,Euro per hectare,Permanent grassland,Közép-Dunántúl,2018,81.0
Annual,Euro per hectare,Permanent grassland,Közép-Dunántúl,2019,93.0
Annual,Euro per hectare,Permanent grassland,Közép-Dunántúl,2020,93.0
Annual,Euro per hectare,Permanent grassland,Nyugat-Dunántúl,2011,63.0
Annual,Euro per hectare,Permanent grassland,Nyugat-Dunántúl,2012,78.0
Annual,Euro per hectare,Permanent grassland,Nyugat-Dunántúl,2013,86.0
Annual,Euro per hectare,Permanent grassland,Nyugat-Dunántúl,2014,91.0
Annual,Euro per hectare,Permanent grassland,Nyugat-Dunántúl,2015,89.0
Annual,Euro per hectare,Permanent grassland,Nyugat-Dunántúl,2016,97.0
Annual,Euro per hectare,Permanent grassland,Nyugat-Dunántúl,2017,97.0
Annual,Euro per hectare,Permanent grassland,Nyugat-Dunántúl,2018,99.0
Annual,Euro per hectare,Permanent grassland,Nyugat-Dunántúl,2019,106.0
Annual,Euro per hectare,Permanent grassland,Nyugat-Dunántúl,2020,108.0
Annual,Euro per hectare,Permanent grassland,Dél-Dunántúl,2011,78.0
Annual,Euro per hectare,Permanent grassland,Dél-Dunántúl,2012,90.0
Annual,Euro per hectare,Permanent grassland,Dél-Dunántúl,2013,96.0
Annual,Euro per hectare,Permanent grassland,Dél-Dunántúl,2014,94.0
Annual,Euro per hectare,Permanent grassland,Dél-Dunántúl,2015,109.0
Annual,Euro per hectare,Permanent grassland,Dél-Dunántúl,2016,112.0
Annual,Euro per hectare,Permanent grassland,Dél-Dunántúl,2017,122.0
Annual,Euro per hectare,Permanent grassland,Dél-Dunántúl,2018,127.0
Annual,Euro per hectare,Permanent grassland,Dél-Dunántúl,2019,129.0
Annual,Euro per hectare,Permanent grassland,Dél-Dunántúl,2020,137.0
Annual,Euro per hectare,Permanent grassland,Alföld és Észak,2011,56.0
Annual,Euro per hectare,Permanent grassland,Alföld és Észak,2012,62.0
Annual,Euro per hectare,Permanent grassland,Alföld és Észak,2013,66.0
Annual,Euro per hectare,Permanent grassland,Alföld és Észak,2014,63.0
Annual,Euro per hectare,Permanent grassland,Alföld és Észak,2015,67.0
Annual,Euro per hectare,Permanent grassland,Alföld és Észak,2016,76.0
Annual,Euro per hectare,Permanent grassland,Alföld és Észak,2017,80.0
Annual,Euro per hectare,Permanent grassland,Alföld és Észak,2018,80.0
Annual,Euro per hectare,Permanent grassland,Alföld és Észak,2019,85.0
Annual,Euro per hectare,Permanent grassland,Alföld és Észak,2020,84.0
Annual,Euro per hectare,Permanent grassland,Észak-Magyarország,2011,53.0
Annual,Euro per hectare,Permanent grassland,Észak-Magyarország,2012,61.0
Annual,Euro per hectare,Permanent grassland,Észak-Magyarország,2013,65.0
Annual,Euro per hectare,Permanent grassland,Észak-Magyarország,2014,63.0
Annual,Euro per hectare,Permanent grassland,Észak-Magyarország,2015,59.0
Annual,Euro per hectare,Permanent grassland,Észak-Magyarország,2016,70.0
Annual,Euro per hectare,Permanent grassland,Észak-Magyarország,2017,76.0
Annual,Euro per hectare,Permanent grassland,Észak-Magyarország,2018,78.0
Annual,Euro per hectare,Permanent grassland,Észak-Magyarország,2019,85.0
Annual,Euro per hectare,Permanent grassland,Észak-Magyarország,2020,79.0
Annual,Euro per hectare,Permanent grassland,Észak-Alföld,2011,49.0
Annual,Euro per hectare,Permanent grassland,Észak-Alföld,2012,57.0
Annual,Euro per hectare,Permanent grassland,Észak-Alföld,2013,58.0
Annual,Euro per hectare,Permanent grassland,Észak-Alföld,2014,53.0
Annual,Euro per hectare,Permanent grassland,Észak-Alföld,2015,65.0
Annual,Euro per hectare,Permanent grassland,Észak-Alföld,2016,72.0
Annual,Euro per hectare,Permanent grassland,Észak-Alföld,2017,76.0
Annual,Euro per hectare,Permanent grassland,Észak-Alföld,2018,75.0
Annual,Euro per hectare,Permanent grassland,Észak-Alföld,2019,77.0
Annual,Euro per hectare,Permanent grassland,Észak-Alföld,2020,76.0
Annual,Euro per hectare,Permanent grassland,Dél-Alföld,2011,66.0
Annual,Euro per hectare,Permanent grassland,Dél-Alföld,2012,73.0
Annual,Euro per hectare,Permanent grassland,Dél-Alföld,2013,78.0
Annual,Euro per hectare,Permanent grassland,Dél-Alföld,2014,77.0
Annual,Euro per hectare,Permanent grassland,Dél-Alföld,2015,76.0
Annual,Euro per hectare,Permanent grassland,Dél-Alföld,2016,88.0
Annual,Euro per hectare,Permanent grassland,Dél-Alföld,2017,88.0
Annual,Euro per hectare,Permanent grassland,Dél-Alföld,2018,90.0
Annual,Euro per hectare,Permanent grassland,Dél-Alföld,2019,96.0
Annual,Euro per hectare,Permanent grassland,Dél-Alföld,2020,101.0
Annual,Euro per hectare,Permanent grassland,Ireland,2013,250.0
Annual,Euro per hectare,Permanent grassland,Ireland,2014,244.0
Annual,Euro per hectare,Permanent grassland,Ireland,2015,260.0
Annual,Euro per hectare,Permanent grassland,Ireland,2016,266.0
Annual,Euro per hectare,Permanent grassland,Ireland,2017,280.0
Annual,Euro per hectare,Permanent grassland,Ireland,2018,292.0
Annual,Euro per hectare,Permanent grassland,Ireland,2019,297.0
Annual,Euro per hectare,Permanent grassland,Ireland,2020,313.0
Annual,Euro per hectare,Permanent grassland,"Border, Midland and Western (NUTS 2013)",2013,223.0
Annual,Euro per hectare,Permanent grassland,"Border, Midland and Western (NUTS 2013)",2014,206.0
Annual,Euro per hectare,Permanent grassland,"Border, Midland and Western (NUTS 2013)",2015,221.0
Annual,Euro per hectare,Permanent grassland,"Border, Midland and Western (NUTS 2013)",2016,240.0
Annual,Euro per hectare,Permanent grassland,Southern and Eastern (NUTS 2013),2013,262.0
Annual,Euro per hectare,Permanent grassland,Southern and Eastern (NUTS 2013),2014,269.0
Annual,Euro per hectare,Permanent grassland,Southern and Eastern (NUTS 2013),2015,290.0
Annual,Euro per hectare,Permanent grassland,Southern and Eastern (NUTS 2013),2016,289.0
Annual,Euro per hectare,Permanent grassland,Northern and Western,2013,202.0
Annual,Euro per hectare,Permanent grassland,Northern and Western,2014,193.0
Annual,Euro per hectare,Permanent grassland,Northern and Western,2015,194.0
Annual,Euro per hectare,Permanent grassland,Northern and Western,2016,209.0
Annual,Euro per hectare,Permanent grassland,Northern and Western,2017,220.0
Annual,Euro per hectare,Permanent grassland,Northern and Western,2018,232.0
Annual,Euro per hectare,Permanent grassland,Northern and Western,2019,232.0
Annual,Euro per hectare,Permanent grassland,Northern and Western,2020,219.0
Annual,Euro per hectare,Permanent grassland,Southern,2013,260.0
Annual,Euro per hectare,Permanent grassland,Southern,2014,271.0
Annual,Euro per hectare,Permanent grassland,Southern,2015,292.0
Annual,Euro per hectare,Permanent grassland,Southern,2016,289.0
Annual,Euro per hectare,Permanent grassland,Southern,2017,303.0
Annual,Euro per hectare,Permanent grassland,Southern,2018,316.0
Annual,Euro per hectare,Permanent grassland,Southern,2019,321.0
Annual,Euro per hectare,Permanent grassland,Southern,2020,370.0
Annual,Euro per hectare,Permanent grassland,Eastern and Midland,2013,294.0
Annual,Euro per hectare,Permanent grassland,Eastern and Midland,2014,256.0
Annual,Euro per hectare,Permanent grassland,Eastern and Midland,2015,283.0
Annual,Euro per hectare,Permanent grassland,Eastern and Midland,2016,295.0
Annual,Euro per hectare,Permanent grassland,Eastern and Midland,2017,314.0
Annual,Euro per hectare,Permanent grassland,Eastern and Midland,2018,324.0
Annual,Euro per hectare,Permanent grassland,Eastern and Midland,2019,336.0
Annual,Euro per hectare,Permanent grassland,Eastern and Midland,2020,335.0
Annual,Euro per hectare,Permanent grassland,Nord-Ovest,2016,493.0
Annual,Euro per hectare,Permanent grassland,Nord-Ovest,2017,497.0
Annual,Euro per hectare,Permanent grassland,Nord-Ovest,2018,506.0
Annual,Euro per hectare,Permanent grassland,Nord-Ovest,2019,557.0
Annual,Euro per hectare,Permanent grassland,Nord-Ovest,2020,675.0
Annual,Euro per hectare,Permanent grassland,Piemonte,2016,577.0
Annual,Euro per hectare,Permanent grassland,Piemonte,2017,531.0
Annual,Euro per hectare,Permanent grassland,Piemonte,2018,558.0
Annual,Euro per hectare,Permanent grassland,Piemonte,2019,564.0
Annual,Euro per hectare,Permanent grassland,Piemonte,2020,706.0
Annual,Euro per hectare,Permanent grassland,Valle d’Aosta/Vallée d’Aoste,2016,372.0
Annual,Euro per hectare,Permanent grassland,Valle d’Aosta/Vallée d’Aoste,2017,362.0
Annual,Euro per hectare,Permanent grassland,Valle d’Aosta/Vallée d’Aoste,2018,398.0
Annual,Euro per hectare,Permanent grassland,Valle d’Aosta/Vallée d’Aoste,2019,528.0
Annual,Euro per hectare,Permanent grassland,Valle d’Aosta/Vallée d’Aoste,2020,788.0
Annual,Euro per hectare,Permanent grassland,Liguria,2016,409.0
Annual,Euro per hectare,Permanent grassland,Liguria,2017,423.0
Annual,Euro per hectare,Permanent grassland,Liguria,2018,448.0
Annual,Euro per hectare,Permanent grassland,Liguria,2019,520.0
Annual,Euro per hectare,Permanent grassland,Liguria,2020,855.0
Annual,Euro per hectare,Permanent grassland,Lombardia,2016,615.0
Annual,Euro per hectare,Permanent grassland,Lombardia,2017,671.0
Annual,Euro per hectare,Permanent grassland,Lombardia,2018,619.0
Annual,Euro per hectare,Permanent grassland,Lombardia,2019,616.0
Annual,Euro per hectare,Permanent grassland,Lombardia,2020,629.0
Annual,Euro per hectare,Permanent grassland,Sud,2016,472.0
Annual,Euro per hectare,Permanent grassland,Sud,2017,411.0
Annual,Euro per hectare,Permanent grassland,Sud,2018,433.0
