freq,currency,prod_veg,geo,TIME_PERIOD,OBS_VALUE
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Czechia,2011,40.87
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Czechia,2012,44.34
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Czechia,2013,43.3
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Czechia,2014,37.04
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Czechia,2015,41.72
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Czechia,2016,53.19
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Czechia,2017,58.5
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Czechia,2018,43.63
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Czechia,2019,54.69
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Czechia,2020,65.05
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Germany,2011,45.21
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Germany,2012,57.98
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Germany,2013,59.36
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Germany,2014,44.31
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Germany,2015,54.1
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Germany,2016,57.81
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Germany,2017,77.44
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Germany,2018,63.66
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Germany,2019,60.38
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Germany,2020,69.03
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Denmark,2011,80.93
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Denmark,2012,103.31
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Denmark,2013,85.58
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Denmark,2014,85.92
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Denmark,2015,94.65
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Denmark,2016,74.23
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Denmark,2017,70.66
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Denmark,2018,69.12
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Denmark,2019,64.84
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Denmark,2020,82.5
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Greece,2011,134.33
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Greece,2012,140.6
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Greece,2013,152.29
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Greece,2014,141.51
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Greece,2015,105.97
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Greece,2016,106.84
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Greece,2017,104.52
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Greece,2018,103.98
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Greece,2019,100.69
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Greece,2020,103.83
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Spain,2011,42.74
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Spain,2012,48.97
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Spain,2013,61.72
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Spain,2014,47.53
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Spain,2015,54.78
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Spain,2016,55.43
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Spain,2017,55.91
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Spain,2018,55.96
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Spain,2019,56.84
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Spain,2020,62.35
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Croatia,2011,63.18
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Croatia,2012,73.12
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Croatia,2013,51.33
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Croatia,2014,46.4
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Croatia,2015,40.62
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Croatia,2016,48.61
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Croatia,2017,61.78
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Croatia,2018,57.85
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Croatia,2019,64.75
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Croatia,2020,70.13
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Hungary,2011,39.46
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Hungary,2012,41.95
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Hungary,2013,32.39
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Hungary,2014,42.51
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Hungary,2015,33.67
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Hungary,2016,39.33
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Hungary,2017,54.06
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Hungary,2018,47.33
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Hungary,2019,56.35
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Hungary,2020,65.24
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Luxembourg,2011,147.0
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Luxembourg,2012,169.0
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Luxembourg,2013,160.0
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Luxembourg,2014,150.0
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Luxembourg,2015,155.0
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Luxembourg,2016,160.0
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Luxembourg,2017,170.0
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Luxembourg,2018,165.0
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Luxembourg,2019,165.0
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Luxembourg,2020,165.0
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Latvia,2011,65.71
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Latvia,2012,54.52
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Latvia,2013,75.39
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Latvia,2014,52.25
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Latvia,2015,81.72
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Latvia,2016,72.25
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Latvia,2017,75.12
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Latvia,2018,85.46
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Latvia,2019,114.35
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Latvia,2020,130.93
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Malta,2011,57.82
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Malta,2012,53.22
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Malta,2013,62.95
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Malta,2014,77.24
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Malta,2015,71.41
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Malta,2016,89.92
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Malta,2017,83.9
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Malta,2018,92.93
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Malta,2019,107.45
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Malta,2020,106.86
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Netherlands,2011,49.0
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Netherlands,2012,70.42
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Netherlands,2013,86.68
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Netherlands,2014,48.32
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Netherlands,2015,55.7
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Netherlands,2016,50.95
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Netherlands,2017,68.43
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Netherlands,2018,65.17
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Netherlands,2019,48.66
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Netherlands,2020,73.45
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Poland,2011,44.57
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Poland,2012,48.77
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Poland,2013,42.79
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Poland,2014,40.58
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Poland,2015,47.89
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Poland,2016,44.66
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Poland,2017,61.25
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Poland,2018,45.8
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Poland,2019,47.58
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Poland,2020,48.8
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Portugal,2011,72.37
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Portugal,2012,76.45
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Portugal,2013,71.66
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Portugal,2014,63.92
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Portugal,2015,64.3
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Portugal,2016,95.57
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Portugal,2017,85.64
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Portugal,2018,84.63
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Portugal,2019,80.4
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Portugal,2020,87.97
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Romania,2011,95.3
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Romania,2012,93.96
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Romania,2013,94.59
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Romania,2014,110.72
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Romania,2015,101.9
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Romania,2016,106.67
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Romania,2017,114.03
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Romania,2018,105.5
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Romania,2019,114.64
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Romania,2020,121.53
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovenia,2011,71.34
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovenia,2012,72.21
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovenia,2013,81.77
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovenia,2014,65.02
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovenia,2015,72.79
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovenia,2016,81.7
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovenia,2017,89.59
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovenia,2018,77.61
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovenia,2019,92.35
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovenia,2020,89.28
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovakia,2011,43.44
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovakia,2012,46.46
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovakia,2013,46.02
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovakia,2014,50.58
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovakia,2015,50.52
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovakia,2016,50.29
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovakia,2017,54.97
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovakia,2018,56.33
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovakia,2019,75.92
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,Slovakia,2020,76.19
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,United Kingdom,2011,60.75
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,United Kingdom,2012,77.85
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,United Kingdom,2013,84.67
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,United Kingdom,2014,74.62
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,United Kingdom,2015,76.89
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,United Kingdom,2016,82.14
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,United Kingdom,2017,83.35
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,United Kingdom,2018,85.76
Annual,Euro,Dessert pears: all varieties - prices per 100 kg,United Kingdom,2019,90.64
Annual,Euro,Peaches: all varieties - prices per 100 kg,Austria,2011,111.66
Annual,Euro,Peaches: all varieties - prices per 100 kg,Austria,2012,127.14
Annual,Euro,Peaches: all varieties - prices per 100 kg,Austria,2013,115.77
Annual,Euro,Peaches: all varieties - prices per 100 kg,Austria,2014,103.95
Annual,Euro,Peaches: all varieties - prices per 100 kg,Austria,2015,108.54
Annual,Euro,Peaches: all varieties - prices per 100 kg,Austria,2016,114.71
Annual,Euro,Peaches: all varieties - prices per 100 kg,Austria,2017,116.74
Annual,Euro,Peaches: all varieties - prices per 100 kg,Austria,2018,149.7
Annual,Euro,Peaches: all varieties - prices per 100 kg,Austria,2019,145.15
Annual,Euro,Peaches: all varieties - prices per 100 kg,Austria,2020,194.33
Annual,Euro,Peaches: all varieties - prices per 100 kg,Bulgaria,2011,33.42
Annual,Euro,Peaches: all varieties - prices per 100 kg,Bulgaria,2012,35.38
Annual,Euro,Peaches: all varieties - prices per 100 kg,Bulgaria,2013,33.11
Annual,Euro,Peaches: all varieties - prices per 100 kg,Bulgaria,2014,26.14
Annual,Euro,Peaches: all varieties - prices per 100 kg,Bulgaria,2015,27.44
Annual,Euro,Peaches: all varieties - prices per 100 kg,Bulgaria,2016,28.42
Annual,Euro,Peaches: all varieties - prices per 100 kg,Bulgaria,2017,28.73
Annual,Euro,Peaches: all varieties - prices per 100 kg,Bulgaria,2018,26.69
Annual,Euro,Peaches: all varieties - prices per 100 kg,Bulgaria,2019,27.51
Annual,Euro,Peaches: all varieties - prices per 100 kg,Bulgaria,2020,30.68
Annual,Euro,Peaches: all varieties - prices per 100 kg,Cyprus,2011,115.8
Annual,Euro,Peaches: all varieties - prices per 100 kg,Cyprus,2012,118.6
Annual,Euro,Peaches: all varieties - prices per 100 kg,Cyprus,2013,108.8
Annual,Euro,Peaches: all varieties - prices per 100 kg,Cyprus,2014,97.0
Annual,Euro,Peaches: all varieties - prices per 100 kg,Cyprus,2015,97.45
Annual,Euro,Peaches: all varieties - prices per 100 kg,Cyprus,2016,100.47
Annual,Euro,Peaches: all varieties - prices per 100 kg,Cyprus,2017,99.8
Annual,Euro,Peaches: all varieties - prices per 100 kg,Cyprus,2018,109.43
Annual,Euro,Peaches: all varieties - prices per 100 kg,Cyprus,2019,103.66
Annual,Euro,Peaches: all varieties - prices per 100 kg,Cyprus,2020,108.13
Annual,Euro,Peaches: all varieties - prices per 100 kg,Czechia,2011,52.88
Annual,Euro,Peaches: all varieties - prices per 100 kg,Czechia,2012,60.36
Annual,Euro,Peaches: all varieties - prices per 100 kg,Czechia,2013,51.35
Annual,Euro,Peaches: all varieties - prices per 100 kg,Czechia,2014,49.06
Annual,Euro,Peaches: all varieties - prices per 100 kg,Czechia,2015,50.48
Annual,Euro,Peaches: all varieties - prices per 100 kg,Czechia,2016,70.32
Annual,Euro,Peaches: all varieties - prices per 100 kg,Czechia,2017,81.9
Annual,Euro,Peaches: all varieties - prices per 100 kg,Czechia,2018,64.06
Annual,Euro,Peaches: all varieties - prices per 100 kg,Czechia,2019,78.46
Annual,Euro,Peaches: all varieties - prices per 100 kg,Czechia,2020,88.11
Annual,Euro,Peaches: all varieties - prices per 100 kg,Germany,2011,105.25
Annual,Euro,Peaches: all varieties - prices per 100 kg,Germany,2013,136.44
Annual,Euro,Peaches: all varieties - prices per 100 kg,Germany,2014,117.21
Annual,Euro,Peaches: all varieties - prices per 100 kg,Germany,2015,152.77
Annual,Euro,Peaches: all varieties - prices per 100 kg,Germany,2016,163.26
Annual,Euro,Peaches: all varieties - prices per 100 kg,Germany,2017,155.71
Annual,Euro,Peaches: all varieties - prices per 100 kg,Germany,2018,137.16
Annual,Euro,Peaches: all varieties - prices per 100 kg,Germany,2019,100.45
Annual,Euro,Peaches: all varieties - prices per 100 kg,Germany,2020,187.77
Annual,Euro,Peaches: all varieties - prices per 100 kg,Greece,2011,28.35
Annual,Euro,Peaches: all varieties - prices per 100 kg,Greece,2012,31.89
Annual,Euro,Peaches: all varieties - prices per 100 kg,Greece,2013,39.64
Annual,Euro,Peaches: all varieties - prices per 100 kg,Greece,2014,31.11
Annual,Euro,Peaches: all varieties - prices per 100 kg,Greece,2015,36.86
Annual,Euro,Peaches: all varieties - prices per 100 kg,Greece,2016,37.78
Annual,Euro,Peaches: all varieties - prices per 100 kg,Greece,2017,30.41
Annual,Euro,Peaches: all varieties - prices per 100 kg,Greece,2018,34.49
Annual,Euro,Peaches: all varieties - prices per 100 kg,Greece,2019,38.31
Annual,Euro,Peaches: all varieties - prices per 100 kg,Greece,2020,40.01
Annual,Euro,Peaches: all varieties - prices per 100 kg,Spain,2011,53.21
Annual,Euro,Peaches: all varieties - prices per 100 kg,Spain,2012,62.05
Annual,Euro,Peaches: all varieties - prices per 100 kg,Spain,2013,71.95
Annual,Euro,Peaches: all varieties - prices per 100 kg,Spain,2014,48.62
Annual,Euro,Peaches: all varieties - prices per 100 kg,Spain,2015,56.1
Annual,Euro,Peaches: all varieties - prices per 100 kg,Spain,2016,59.83
Annual,Euro,Peaches: all varieties - prices per 100 kg,Spain,2017,50.29
Annual,Euro,Peaches: all varieties - prices per 100 kg,Spain,2018,73.53
Annual,Euro,Peaches: all varieties - prices per 100 kg,Spain,2019,50.04
Annual,Euro,Peaches: all varieties - prices per 100 kg,Spain,2020,77.68
Annual,Euro,Peaches: all varieties - prices per 100 kg,Croatia,2011,59.69
Annual,Euro,Peaches: all varieties - prices per 100 kg,Croatia,2012,75.65
Annual,Euro,Peaches: all varieties - prices per 100 kg,Croatia,2013,59.51
Annual,Euro,Peaches: all varieties - prices per 100 kg,Croatia,2014,53.99
Annual,Euro,Peaches: all varieties - prices per 100 kg,Croatia,2015,58.2
Annual,Euro,Peaches: all varieties - prices per 100 kg,Croatia,2016,61.2
Annual,Euro,Peaches: all varieties - prices per 100 kg,Croatia,2017,58.74
Annual,Euro,Peaches: all varieties - prices per 100 kg,Croatia,2018,66.18
Annual,Euro,Peaches: all varieties - prices per 100 kg,Croatia,2019,75.29
Annual,Euro,Peaches: all varieties - prices per 100 kg,Croatia,2020,97.96
Annual,Euro,Peaches: all varieties - prices per 100 kg,Hungary,2011,36.83
Annual,Euro,Peaches: all varieties - prices per 100 kg,Hungary,2012,51.14
Annual,Euro,Peaches: all varieties - prices per 100 kg,Hungary,2013,44.15
Annual,Euro,Peaches: all varieties - prices per 100 kg,Hungary,2014,48.02
Annual,Euro,Peaches: all varieties - prices per 100 kg,Hungary,2015,46.39
Annual,Euro,Peaches: all varieties - prices per 100 kg,Hungary,2016,47.84
Annual,Euro,Peaches: all varieties - prices per 100 kg,Hungary,2017,40.58
Annual,Euro,Peaches: all varieties - prices per 100 kg,Hungary,2018,52.11
Annual,Euro,Peaches: all varieties - prices per 100 kg,Hungary,2019,49.47
Annual,Euro,Peaches: all varieties - prices per 100 kg,Hungary,2020,74.69
Annual,Euro,Peaches: all varieties - prices per 100 kg,Malta,2011,43.48
Annual,Euro,Peaches: all varieties - prices per 100 kg,Malta,2012,90.63
Annual,Euro,Peaches: all varieties - prices per 100 kg,Malta,2013,107.3
Annual,Euro,Peaches: all varieties - prices per 100 kg,Malta,2014,76.09
Annual,Euro,Peaches: all varieties - prices per 100 kg,Malta,2015,77.16
Annual,Euro,Peaches: all varieties - prices per 100 kg,Malta,2016,116.16
Annual,Euro,Peaches: all varieties - prices per 100 kg,Malta,2017,72.19
Annual,Euro,Peaches: all varieties - prices per 100 kg,Malta,2018,104.81
Annual,Euro,Peaches: all varieties - prices per 100 kg,Malta,2019,131.44
Annual,Euro,Peaches: all varieties - prices per 100 kg,Malta,2020,149.38
Annual,Euro,Peaches: all varieties - prices per 100 kg,Poland,2011,35.82
Annual,Euro,Peaches: all varieties - prices per 100 kg,Poland,2012,47.29
Annual,Euro,Peaches: all varieties - prices per 100 kg,Poland,2013,63.22
Annual,Euro,Peaches: all varieties - prices per 100 kg,Poland,2014,37.55
Annual,Euro,Peaches: all varieties - prices per 100 kg,Poland,2015,65.4
Annual,Euro,Peaches: all varieties - prices per 100 kg,Poland,2016,47.34
Annual,Euro,Peaches: all varieties - prices per 100 kg,Poland,2017,46.37
Annual,Euro,Peaches: all varieties - prices per 100 kg,Poland,2018,55.04
Annual,Euro,Peaches: all varieties - prices per 100 kg,Poland,2019,100.43
Annual,Euro,Peaches: all varieties - prices per 100 kg,Poland,2020,41.83
Annual,Euro,Peaches: all varieties - prices per 100 kg,Portugal,2011,84.23
Annual,Euro,Peaches: all varieties - prices per 100 kg,Portugal,2012,86.76
Annual,Euro,Peaches: all varieties - prices per 100 kg,Portugal,2013,98.84
Annual,Euro,Peaches: all varieties - prices per 100 kg,Portugal,2014,89.01
Annual,Euro,Peaches: all varieties - prices per 100 kg,Portugal,2015,97.84
Annual,Euro,Peaches: all varieties - prices per 100 kg,Portugal,2016,97.05
Annual,Euro,Peaches: all varieties - prices per 100 kg,Portugal,2017,92.14
Annual,Euro,Peaches: all varieties - prices per 100 kg,Portugal,2018,124.58
Annual,Euro,Peaches: all varieties - prices per 100 kg,Portugal,2019,113.07
Annual,Euro,Peaches: all varieties - prices per 100 kg,Portugal,2020,109.58
Annual,Euro,Peaches: all varieties - prices per 100 kg,Romania,2011,84.45
Annual,Euro,Peaches: all varieties - prices per 100 kg,Romania,2012,94.19
Annual,Euro,Peaches: all varieties - prices per 100 kg,Romania,2013,93.46
Annual,Euro,Peaches: all varieties - prices per 100 kg,Romania,2014,83.94
Annual,Euro,Peaches: all varieties - prices per 100 kg,Romania,2015,83.91
Annual,Euro,Peaches: all varieties - prices per 100 kg,Romania,2016,75.49
Annual,Euro,Peaches: all varieties - prices per 100 kg,Romania,2017,78.14
Annual,Euro,Peaches: all varieties - prices per 100 kg,Romania,2018,85.52
Annual,Euro,Peaches: all varieties - prices per 100 kg,Romania,2019,87.03
Annual,Euro,Peaches: all varieties - prices per 100 kg,Romania,2020,99.42
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovenia,2011,65.89
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovenia,2012,28.34
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovenia,2013,32.52
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovenia,2014,36.72
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovenia,2015,38.58
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovenia,2016,42.09
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovenia,2017,53.67
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovenia,2018,44.19
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovenia,2019,54.87
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovenia,2020,113.36
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovakia,2011,56.49
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovakia,2012,55.89
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovakia,2013,55.26
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovakia,2014,50.65
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovakia,2015,48.47
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovakia,2016,62.15
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovakia,2017,62.8
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovakia,2018,64.51
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovakia,2019,75.2
Annual,Euro,Peaches: all varieties - prices per 100 kg,Slovakia,2020,89.7
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Austria,2011,339.24
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Austria,2012,354.88
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Austria,2013,344.37
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Austria,2014,381.11
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Austria,2015,361.99
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Austria,2016,414.27
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Austria,2017,449.22
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Austria,2018,425.22
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Austria,2019,435.96
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Austria,2020,691.32
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Belgium,2011,83.45
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Belgium,2012,248.4
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Belgium,2013,180.89
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Belgium,2014,170.29
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Belgium,2015,208.86
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Belgium,2016,339.08
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Belgium,2017,258.42
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Belgium,2018,177.74
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Belgium,2019,263.77
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Belgium,2020,389.68
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Bulgaria,2011,68.69
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Bulgaria,2012,94.9
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Bulgaria,2013,58.79
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Bulgaria,2014,54.93
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Bulgaria,2015,46.28
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Bulgaria,2016,56.45
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Bulgaria,2017,47.7
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Bulgaria,2018,51.73
Annual,Euro,Cherries: sweet cherries - prices per 100 kg,Bulgaria,2019,56.32
